starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 07 08:07:32 2018	1523088452	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:17 2018	1523088437	1	16	16	16
Sat Apr 07 08:07:29 2018	1523088449	0	16	16	16
Sat Apr 07 08:07:22 2018	1523088442	0	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:19 2018	1523088439	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:24 2018	1523088444	0	16	16	16
Sat Apr 07 08:07:31 2018	1523088451	1	16	16	15
Sat Apr 07 08:07:26 2018	1523088446	0	16	16	16
Sat Apr 07 08:07:17 2018	1523088437	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:29 2018	1523088449	0	16	16	16
Sat Apr 07 08:07:30 2018	1523088450	0	16	16	16
Sat Apr 07 08:07:30 2018	1523088450	0	16	16	16
Sat Apr 07 08:07:30 2018	1523088450	0	16	16	16
Sat Apr 07 08:07:28 2018	1523088448	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:29 2018	1523088449	0	16	16	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	16	16
Sat Apr 07 08:07:22 2018	1523088442	0	16	16	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	16	16
Sat Apr 07 08:07:16 2018	1523088436	0	16	16	16
Sat Apr 07 08:07:16 2018	1523088436	1	16	16	16
Sat Apr 07 08:07:19 2018	1523088439	1	16	16	16
Sat Apr 07 08:07:28 2018	1523088448	1	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	1	16	16	16
Sat Apr 07 08:07:21 2018	1523088441	0	16	16	16
Sat Apr 07 08:07:30 2018	1523088450	1	16	16	16
Sat Apr 07 08:07:22 2018	1523088442	0	16	16	16
Sat Apr 07 08:07:26 2018	1523088446	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:27 2018	1523088447	0	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:27 2018	1523088447	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:29 2018	1523088449	0	16	16	16
Sat Apr 07 08:07:26 2018	1523088446	0	16	16	16
Sat Apr 07 08:07:16 2018	1523088436	1	16	16	16
Sat Apr 07 08:07:18 2018	1523088438	1	16	16	16
Sat Apr 07 08:07:32 2018	1523088452	0	16	16	16
Sat Apr 07 08:07:27 2018	1523088447	0	16	16	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	16	16
Sat Apr 07 08:07:21 2018	1523088441	0	16	16	16
Sat Apr 07 08:07:24 2018	1523088444	0	16	16	16
Sat Apr 07 08:07:22 2018	1523088442	0	16	16	16
Sat Apr 07 08:07:16 2018	1523088436	0	16	16	16
Sat Apr 07 08:07:30 2018	1523088450	1	16	16	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	16	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	16	16
Sat Apr 07 08:07:31 2018	1523088451	0	16	17	16
Sat Apr 07 08:07:17 2018	1523088437	0	16	17	16
Sat Apr 07 08:07:19 2018	1523088439	0	16	17	16
Sat Apr 07 08:07:22 2018	1523088442	0	16	17	16
Sat Apr 07 08:07:21 2018	1523088441	0	16	17	16
Sat Apr 07 08:07:28 2018	1523088448	0	16	17	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	17	16
Sat Apr 07 08:07:32 2018	1523088452	0	16	17	16
Sat Apr 07 08:07:20 2018	1523088440	0	16	17	16
Sat Apr 07 08:07:17 2018	1523088437	0	16	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	17	16
Sat Apr 07 08:07:19 2018	1523088439	1	16	17	16
Sat Apr 07 08:07:30 2018	1523088450	0	16	17	16
Sat Apr 07 08:07:18 2018	1523088438	1	16	17	16
Sat Apr 07 08:07:21 2018	1523088441	0	17	17	16
Sat Apr 07 08:07:26 2018	1523088446	0	16	17	16
Sat Apr 07 08:07:17 2018	1523088437	1	16	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	16	17	16
Sat Apr 07 08:07:23 2018	1523088443	0	16	17	16
Sat Apr 07 08:07:20 2018	1523088440	1	16	17	16
Sat Apr 07 08:07:25 2018	1523088445	0	16	17	16
Sat Apr 07 08:07:24 2018	1523088444	0	17	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	17	17	16
Sat Apr 07 08:07:25 2018	1523088445	1	16	17	16
Sat Apr 07 08:07:25 2018	1523088445	0	17	17	17
Sat Apr 07 08:07:28 2018	1523088448	1	16	17	16
Sat Apr 07 08:07:22 2018	1523088442	0	17	17	16
Sat Apr 07 08:07:22 2018	1523088442	0	17	17	16
Sat Apr 07 08:07:26 2018	1523088446	0	17	17	17
Sat Apr 07 08:07:17 2018	1523088437	0	17	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	17	17	17
Sat Apr 07 08:07:27 2018	1523088447	0	17	17	16
Sat Apr 07 08:07:29 2018	1523088449	0	17	17	17
Sat Apr 07 08:07:32 2018	1523088452	0	17	17	17
Sat Apr 07 08:07:30 2018	1523088450	1	17	17	16
Sat Apr 07 08:07:18 2018	1523088438	0	17	17	17
Sat Apr 07 08:07:25 2018	1523088445	0	17	17	17
Sat Apr 07 08:07:19 2018	1523088439	1	17	17	16
Sat Apr 07 08:07:25 2018	1523088445	0	17	17	17
Sat Apr 07 08:07:24 2018	1523088444	0	17	17	17
Sat Apr 07 08:07:21 2018	1523088441	0	17	17	17
Sat Apr 07 08:07:18 2018	1523088438	0	17	17	17
Sat Apr 07 08:07:18 2018	1523088438	0	17	17	17
Sat Apr 07 08:07:20 2018	1523088440	0	17	17	17
Sat Apr 07 08:07:29 2018	1523088449	1	17	17	17
Sat Apr 07 08:07:21 2018	1523088441	0	17	17	17
Sat Apr 07 08:07:16 2018	1523088436	1	17	17	17
Sat Apr 07 08:07:24 2018	1523088444	0	17	17	17
Sat Apr 07 08:07:22 2018	1523088442	0	17	17	17
Sat Apr 07 08:07:26 2018	1523088446	0	17	17	17
Sat Apr 07 08:07:22 2018	1523088442	0	17	18	17
Sat Apr 07 08:07:28 2018	1523088448	0	17	18	17
Sat Apr 07 08:07:24 2018	1523088444	0	17	18	17
Sat Apr 07 08:07:25 2018	1523088445	1	17	18	17
Sat Apr 07 08:07:32 2018	1523088452	1	17	18	17
Sat Apr 07 08:07:19 2018	1523088439	0	18	18	16
Sat Apr 07 08:07:18 2018	1523088438	0	18	18	18
Sat Apr 07 08:07:17 2018	1523088437	1	18	18	17
Sat Apr 07 08:07:20 2018	1523088440	1	17	18	17
Sat Apr 07 08:07:26 2018	1523088446	1	18	18	17
Sat Apr 07 08:07:24 2018	1523088444	0	18	18	18
Sat Apr 07 08:07:25 2018	1523088445	1	18	18	18
Sat Apr 07 08:07:23 2018	1523088443	1	18	18	18
Sat Apr 07 08:07:25 2018	1523088445	1	18	18	14
Sat Apr 07 08:07:25 2018	1523088445	1	18	19	18
Sat Apr 07 08:07:26 2018	1523088446	0	18	19	14
Sat Apr 07 08:07:31 2018	1523088451	1	18	19	18
Sat Apr 07 08:07:31 2018	1523088451	1	19	19	19
Sat Apr 07 08:07:31 2018	1523088451	5	15	20	15
Sat Apr 07 08:07:31 2018	1523088451	5	16	21	16
Sat Apr 07 08:07:17 2018	1523088437	1	20	21	20
Sat Apr 07 08:07:21 2018	1523088441	5	16	21	15
Sat Apr 07 08:07:25 2018	1523088445	1	20	21	20
Sat Apr 07 08:07:25 2018	1523088445	5	16	21	16
Sat Apr 07 08:07:29 2018	1523088449	5	16	21	16
Sat Apr 07 08:07:17 2018	1523088437	1	20	21	20
Sat Apr 07 08:07:30 2018	1523088450	0	21	21	21
Sat Apr 07 08:07:18 2018	1523088438	0	21	21	21
Sat Apr 07 08:07:22 2018	1523088442	1	21	21	20
Sat Apr 07 08:07:29 2018	1523088449	4	17	21	17
Sat Apr 07 08:07:21 2018	1523088441	0	21	21	21
Sat Apr 07 08:07:16 2018	1523088436	1	21	21	20
Sat Apr 07 08:07:29 2018	1523088449	0	21	22	21
Sat Apr 07 08:07:29 2018	1523088449	0	21	22	21
Sat Apr 07 08:07:24 2018	1523088444	0	21	22	21
Sat Apr 07 08:07:17 2018	1523088437	0	21	22	21
Sat Apr 07 08:07:30 2018	1523088450	0	21	22	21
Sat Apr 07 08:07:30 2018	1523088450	0	21	22	21
Sat Apr 07 08:07:23 2018	1523088443	0	22	22	22
Sat Apr 07 08:07:19 2018	1523088439	1	21	22	21
Sat Apr 07 08:07:31 2018	1523088451	5	17	22	17
Sat Apr 07 08:07:17 2018	1523088437	0	22	22	21
Sat Apr 07 08:07:25 2018	1523088445	0	22	22	22
Sat Apr 07 08:07:30 2018	1523088450	1	22	22	22
Sat Apr 07 08:07:30 2018	1523088450	1	22	22	21
Sat Apr 07 08:07:18 2018	1523088438	1	22	23	22
Sat Apr 07 08:07:21 2018	1523088441	1	22	23	22
Sat Apr 07 08:07:31 2018	1523088451	0	22	23	22
Sat Apr 07 08:07:18 2018	1523088438	0	22	23	22
Sat Apr 07 08:07:21 2018	1523088441	0	22	23	22
Sat Apr 07 08:07:21 2018	1523088441	5	18	23	18
Sat Apr 07 08:07:32 2018	1523088452	1	22	23	22
Sat Apr 07 08:07:28 2018	1523088448	5	18	23	18
Sat Apr 07 08:07:17 2018	1523088437	0	23	24	23
Sat Apr 07 08:07:28 2018	1523088448	0	24	24	24
Sat Apr 07 08:07:25 2018	1523088445	0	24	24	24
Sat Apr 07 08:07:24 2018	1523088444	0	24	24	24
